"num","team","total_epa","auto_cycles","auto_points","teleop_cycles","teleop_points","total_cycles","total_points","links","cube_cycles","cube_points","cone_cycles","cone_points","bot_cycles","mid_cycles","top_cycles","fouls_committed","fouls_drawn","capped_fouls_committed","capped_fouls_drawn"
"325","Respawn Robotics","53.3","1.5","8.6","6.6","22.4","8.1","42.8","2.3","2.8","10.3","5.2","20.4","1.6","3.2","3.3","0","0.7","0","1"
"3255","SuperNURDs","53.1","1.3","6.7","6.2","22.4","7.5","41.6","2.5","3","11.4","4.5","17.7","1.9","2.1","3.5","1.7","1.9","1.5","1.2"
"6377","Howdy Bots","53.1","1.3","5.6","7.1","26","8.4","43.8","2.4","4.2","13.2","4.2","17.4","2.7","2.3","3.4","2.4","0.3","2.6","0.3"
"4415","EPIC Robotz","53","1.6","9.4","5.9","19.9","7.5","40.4","2.2","3.7","11.6","3.8","17.2","2.2","1.9","3.4","3","0.1","3.1","0"
"4920","Belle River Boltheads","52.9","1.6","9.2","4.8","16.8","6.4","36.8","2.2","1.9","8.2","4.4","17.7","0.7","2.7","2.9","1","0.7","1.1","0.7"
"88","TJ²","52.8","2.2","8.3","6.7","25.4","9","46.4","2.5","1.8","8.3","7.2","24.4","2.4","3.6","3","7.9","0.9","3.7","1"
"3205","Patriots","52.8","1.2","7.4","5.6","21.8","6.8","40.2","2.2","2.7","11.3","4.1","17.9","0.8","1.8","4.2","1.3","0","1.6","0"
"1745","The P-51 Mustangs","52.8","1.2","6","7","23.9","8.2","41.2","2.3","3.5","11.7","4.7","18.2","1.9","3.4","2.9","2.6","0","2.8","0"
"11","MORT","52.7","1.5","8.1","6.3","20.2","7.9","40.4","2.4","4.1","12.5","3.8","15.8","2.9","1.9","3","0.4","0.8","0.6","0.8"
"3647","Millennium Falcons","52.6","2.2","12.2","6.6","21.3","8.8","47.2","2.7","3.8","13.1","5","20.4","2.2","2.9","3.6","0.5","0","0.5","0"
"1986","Team Titanium","52.6","1.6","8.8","6.1","19.4","7.7","39.4","2.3","2.7","9.3","5","17.8","2.3","2.9","2.4","0.1","1.7","0.1","2"
"7769","The CREW","52.5","1.4","8.2","6.5","21.7","8","43.2","2.7","3.3","11.2","4.7","18.4","1.8","3.2","3","0.6","0.5","0.5","0.5"
"8085","MOJO","52.5","1.1","6.2","6.7","24.1","7.8","41.8","2.3","3.2","10.7","4.5","18.2","2","2.5","3.2","0.2","0.6","0.1","0.9"
"857","Superior Roboworks","52.4","1.5","8.7","5.4","18.7","6.9","37.3","2","2","8.1","5","19.2","1.4","2.2","3.2","4.7","1.9","4.2","1.5"
"5804","TORCH","52.4","1.4","6.8","6.1","20.7","7.5","39.4","2.4","3.9","11.7","3.6","15.8","2.7","1.6","3.2","0","0.9","0","1.3"
"115","MVRT","52.4","0.8","4.6","6","22.3","6.8","37.7","2.2","1.8","7.6","4.9","19.4","1.4","1.7","3.6","0.2","1.1","0.1","1.1"
"1781","Lindblom Electric Eagles","52.4","1.3","7.2","5.6","21.2","6.9","37.5","1.8","2","9.1","4.8","19.3","0.8","2.4","3.7","0","1.4","0","1.4"
"4795","Eastbots","52.4","1.8","8.1","6.5","21.9","8.3","42.6","2.5","3.7","12.7","4.6","16.3","1.8","4.5","2","0","0.2","0","0.2"
"4206","Robo Vikes","52.3","1.3","6.6","7.9","24.3","9.3","46.3","3.1","6","16.6","3.3","13.5","4.2","2.5","2.6","1.5","0.7","1.3","0.7"
"1403","Team 1403 Cougar Robotics","52.2","0.8","5","7.5","25.2","8.3","42.1","2.4","3.1","9.9","5.1","20.2","2.2","2.8","3.3","0","0","0","0"
"4967","That ONE Team-OurNextEngineers","52.2","1.2","7","5.2","21.1","6.4","37.7","1.9","2.1","9.5","4.3","18.6","0.8","1.4","4.2","4.2","0.9","3.5","1.1"
"6081","Digital Dislocators","52.2","1.7","9.3","5.4","17.4","7.1","37.3","2.1","3","10.5","4.1","16.3","2.3","1.8","3","0","3.5","0","3.5"
"422","The Mech Tech Dragons","52.1","1.9","9","6.6","22.4","8.5","45.5","2.8","4.7","14.1","3.8","16.1","3","2.5","3","1.1","3.2","0.7","3.2"
"3339","BumbleB","52","1.1","6.5","5.4","19.1","6.5","36","2.1","3.2","9.9","3.3","15.1","2.3","0.9","3.3","0.8","1.6","0.9","1.7"
"341","Miss Daisy","52","1.5","8.4","7.1","23.8","8.6","45.9","2.7","3.9","13.1","4.7","19","2","3.1","3.5","0.7","3.1","0.8","3.1"
"3668","TroBots","51.9","1","5.6","6.6","22.7","7.6","39.7","2.3","3.4","10.9","4.1","17.3","2.2","2","3.4","0.8","1.3","0.8","1.3"
"7211","Hollywood","51.6","1.8","10.8","5.6","19.3","7.4","40.7","2.1","2.7","10.5","4.7","18.8","1.1","3.1","3.2","0.6","3.4","0.5","3.3"
"8592","Newton Squared","51.6","1.8","9.6","6.9","21.2","8.7","43.4","2.5","4.2","13.6","4.5","17.2","2.4","3.7","2.6","0.3","1.2","0.7","1.1"
"1100","Inverse Polarity","51.6","1.2","7.2","5.3","19.5","6.5","36.4","1.9","2.6","9.5","4","17.3","0.7","2.6","3.3","0.5","0.1","0.5","0.1"
"3512","Spartatroniks","51.6","1.2","6.5","6.4","21.8","7.7","40.1","2.4","4.4","13","3.2","15.2","3.1","1","3.6","2.2","0.5","2.4","0.4"
"4786","Nicolet FEAR","51.6","1.5","8","5.5","19.5","7","38","2.1","2.8","11","4.2","16.5","1.4","2.3","3.3","0","0.2","0","1"
"1189","The Gearheads","51.6","1.4","7.9","5.2","18.8","6.6","36.5","2","2.3","8.6","4.3","18.2","1.3","1.8","3.5","0.2","1.9","0.2","1.2"
"6919","The Commodores","51.5","2","6.9","5.9","22.1","7.9","40.4","2.3","4.5","14.8","3.4","14.3","2.3","2.6","2.9","2.3","1.8","2.6","0.9"
"1676","The Pascack PI-oneers","51.5","1.4","7.1","5.8","21.4","7.2","39.7","2.2","3.2","12.1","4","16.4","1.4","2.2","3.5","2","0.1","2.1","0.1"
"2607","The Fighting RoboVikings","51.4","1.1","6","6.1","20.9","7.2","37.6","2.1","5.5","15.8","1.6","10.3","3.1","0.8","3.3","3.4","2.3","3.1","2"
"368","Team Kika Mana","51.4","1.5","8.2","5.5","20.1","7","36.4","1.6","3.6","12.8","3.4","15.6","1.2","2.4","3.5","0.6","1.7","0.5","1.2"
"687","The Nerd Herd","51.2","1.3","7.4","6.6","23.9","7.9","44.5","2.6","2.7","10.6","5.2","20.8","1.4","2.7","3.8","0","4.4","0","3.5"
"16","Bomb Squad","51.2","1.2","7.5","6.2","21.7","7.5","41.7","2.5","2","7.6","5.5","20.6","1.9","2.3","3.2","0.5","1.2","0.7","1.2"
"20","The Rocketeers","51.1","1.2","7","5.7","19.8","6.9","36.9","2","1.9","8.5","4.9","18.4","1.9","1.5","3.5","1.1","0.9","1.1","1"
"4509","Mechanical Bulls","51.1","1.3","7.6","5.8","20.5","7.1","39.6","2.3","3.1","10.3","4","17.9","2.5","0.6","4","1.9","3.4","1.9","2.2"
"1425","Error Code Xero","51.1","1.6","9.6","6.5","21.1","8.1","42.8","2.4","3.2","11.2","4.9","19.5","1.5","3.6","3.1","0.6","1.4","0.8","1.5"
"1746","OTTO","51.1","1.8","7.4","6.9","25","8.7","45.1","2.5","3.7","13.2","5","19.3","2.5","2.5","3.6","0","0.5","0","0.9"
"3688","Norsemen","51.1","1.4","7.7","5","18.4","6.4","34.3","1.6","2","9.1","4.4","17","1.8","0.9","3.6","0.4","1.4","0.4","1.3"
"5010","Tiger Dynasty","51.1","1.2","6.2","6.6","22.2","7.8","40.5","2.4","2.5","9.5","5.3","18.7","1.6","3.5","2.6","0.6","2.9","0.3","3"
"6002","ZooBOTix","51.1","1.5","8.5","5.5","15.5","7","34.6","2.1","3.5","11","3.4","13","2.7","2","2.2","1.2","0.7","1.2","0.7"
"4451","ROBOTZ Garage","51","1.3","6.6","6.6","22.7","7.9","41.1","2.4","3","11.2","4.9","18.5","1.9","2.7","3.3","0.3","4.2","0.3","4.3"
"5687","The Outliers","51","1.5","8.2","5.9","22.5","7.4","41.6","2.2","2.7","10.5","4.7","20.2","0.7","2.9","3.8","0","0.4","0","0.4"
"1468","Hicksville J-Birds","50.9","1.1","6.1","6.3","23.9","7.4","39.4","1.9","2.2","8.9","5.2","21.1","1.1","2.5","3.8","2.9","0","2.1","0"
"5216","E-Ville Empire","50.9","1.2","6.4","5.4","20.7","6.6","35.8","1.7","2","8.2","4.7","19","0.9","2.2","3.5","2.6","0","2.1","0"
"4342","Demon Robotics","50.9","1.3","6.4","6.1","22.8","7.4","40.7","2.3","2.2","9","5.2","20.3","1.2","2.7","3.5","0","0.8","0.2","0.9"
"4635","PrepaTec - Botbusters","50.9","1.6","8.9","5.4","20","6.9","40.1","2.2","2","8.4","5","20.3","0.2","3.4","3.3","0.9","1.3","0.9","1.4"
"1339","AngelBotics","50.8","1.3","7.7","7.5","24","8.8","46","2.9","4","12.2","4.8","19.3","2.5","3.1","3.2","1.2","1.7","1.3","1.6"
"4688","Saints Bot","50.8","1","6","5.8","22.3","6.8","37.3","1.8","2.4","9.6","4.4","18.7","0.7","2.1","3.9","0.9","1","0.8","1"
"1683","Techno Titans","50.7","1.9","11.5","5.3","17.8","7.2","40.4","2.2","2.6","10.6","4.6","18.8","1.1","2.6","3.5","0.5","0.6","0.5","0.7"
"8013","Boston Lions","50.7","1.2","7.3","6.3","21.5","7.6","40","2.2","3","10.4","4.6","18.5","1.9","2.2","3.4","2.3","2.3","1.3","2.2"
"2399","The Fighting Unicorns","50.6","1.3","7.1","5.6","17.8","6.9","35.5","2.1","2.7","9.2","4.2","15.9","2.2","2","2.7","1","5.2","1","3.9"
"1796","RoboTigers","50.5","1","5.3","6.4","22.6","7.4","36.7","1.8","2.7","9.3","4.6","18.6","1.7","2.4","3.3","0","1.9","0","1.7"
"2073","EagleForce","50.5","1.1","6.2","6.6","19.7","7.7","37.3","2.3","5.1","15.4","2.6","10.5","4","0.9","2.8","0.8","2.5","1","2.2"
"2147","CHUCK","50.5","1","5.5","6.3","22.3","7.3","37.9","2","3.1","9.9","4.3","17.9","1","3.5","2.9","6.4","0","6.6","0.1"
"5990","TRIGON","50.4","1.5","8.6","5.8","21.2","7.3","40.7","2.2","3.2","11.8","4.1","18","1.3","2.2","3.8","0.2","5.4","0.2","4.2"
"7558","ALT-F4","50.4","1.9","11.4","6.1","20.2","8.1","43.2","2.3","3.2","11.4","4.9","19.4","1.9","2.9","3.3","0.4","0.3","0.4","0.4"
"5712","Hemlock's Gray Matter","50.4","1.6","8.9","6.1","21","7.7","41.4","2.3","3.9","14.2","3.8","15.5","1.8","2.4","3.4","2.6","2.2","2.5","1.9"
"8046","LakerBots","50.3","1.4","7.3","5.9","20.2","7.3","38.5","2.2","2.7","10.5","4.6","17.2","2.2","1.9","3.3","4.6","1","2.6","0.7"
"1778","Chill Out","50.2","1.4","6.5","6.2","17.2","7.6","35.7","2.4","7","18.9","0.7","4.7","4.3","1.5","1.8","0","0.4","0","0.4"
"1671","Buchanan Bird Brains","50.2","1","5.1","5.8","20.5","6.8","34.9","1.9","3.7","11","3.2","14.6","2.4","1.2","3.3","1.1","1.4","0.9","2.6"
"4909","Bionics","50.2","1.5","8.4","6.1","20.7","7.6","40.8","2.4","2.6","10","5.1","18.7","1.7","3","3","1.9","1.4","1.8","1.8"
"3970","Duncan Dynamics","50.1","0.9","5.6","6.9","22.2","7.9","39.5","2.4","4.4","12.5","3.5","15.3","3.7","0.6","3.5","0.5","1.5","0.6","2"
"5135","Black Unicorns","50.1","1.2","7.3","5.4","18.5","6.7","36.7","2.2","2.5","9.8","4.2","15.9","1.6","1.9","3.1","1.6","2.5","1.6","2.6"
"7103","Robo Remedy @ Mantiowoc Lut...","50.1","1.4","8.9","4.3","16.9","5.7","34","1.6","1.5","7.3","4.2","18.4","1","0.6","4.1","0","0.2","0","0.1"
"900","The Zebracorns","50.1","1","6.6","6.4","19.9","7.4","37.5","2.2","3.8","11.4","3.6","15.1","2.9","1.4","3.1","2.7","0.7","2.3","0.9"
"4903","Mustangs","50","1.2","7.9","6.8","24.4","8","45.7","2.7","3","11.6","5.1","20.7","1.2","2.6","4.2","0.9","0.8","1","1.2"
"2642","Pitt Pirates","50","1.5","8.1","6.1","21.5","7.6","41.1","2.3","3","11.2","4.6","18.3","1.7","2.5","3.4","3.1","0.1","1.9","0.1"
"7627","Bearcat Robotics","50","1.4","8.5","5.1","18.9","6.5","37","1.9","2","9.3","4.5","18","0.9","1.9","3.7","0","2.9","0","2.9"
"2352","Metal Mayhem","49.9","1.2","6.6","5","20.3","6.1","35.1","1.6","3.4","12.3","2.7","14.6","1.5","0.2","4.4","1.5","4","2.1","3.4"
"3620","Average Joes","49.9","1.4","7.6","6.2","23.3","7.6","42.1","2.2","2.7","10.2","4.9","20.5","1.6","2.1","4","0.5","1.5","0.6","1"
"4336","Ramageddon Robotics","49.9","1","5.6","6.1","25","7.1","41.4","2.2","2.6","9.4","4.5","19.3","1.4","1.9","3.9","0.7","0","0.7","0"
"3940","CyberTooth","49.9","0.9","5.4","6.6","22.2","7.5","39.2","2.3","3.3","11.5","4.2","15.7","2.3","2.3","3","1","0.3","1.1","0.1"
"272","Cyber-Crusaders","49.9","1.2","7.1","5.4","16.5","6.5","34.6","2.2","3.5","10.5","3","13.2","3.2","0.3","3.1","0","3.3","0.1","2.9"
"587","The Hedgehogs","49.8","1.5","9.3","6.1","21.6","7.6","42.2","2.3","3","10.8","4.6","20","1.1","2.6","3.8","1.1","0.7","1","0.9"
"8608","Alpha Bots","49.8","1","5.9","4.7","18","5.7","31.3","1.5","1.8","7.1","3.9","16.7","0.6","1.9","3.2","1.2","1.1","1.3","1.2"
"3630","Stampede","49.8","1","5.8","5.7","21.1","6.7","36.2","1.9","2.2","8.8","4.4","18","1.9","0.8","3.9","0.4","3.4","0.5","2.2"
"2470","Team BJORG","49.7","1.3","7.1","4.6","19.9","6","35.5","1.7","1.4","6.8","4.6","20.2","1.1","0.5","4.4","0.1","0.1","0.1","0.1"
"4766","Team SCREAM Jr.","49.7","0.7","4.2","6.7","19.4","7.4","34.7","2.2","5.6","15.2","1.8","8.3","3.9","1.2","2.3","3.3","0.3","3.5","0.3"
"85","B.O.B. (Built on Brains)","49.7","1","5.5","5.9","21.2","7","36","1.8","2.4","9.2","4.5","17.6","1.3","2.6","3.1","1.4","2","1.3","2.1"
"5152","Alotobots","49.7","1.2","6.6","5.2","21.2","6.5","37.1","1.9","2.3","10.1","4.1","17.7","0.6","2","3.9","3.1","0.4","2.6","0.5"
"4976","Revolt Robotics","49.6","1.1","6.9","6","21.6","7.1","39.1","2.1","2.8","9.9","4.3","18.6","0.9","2.7","3.5","0","1.1","0","1"
"1156","Under Control","49.5","1","3.8","5.1","19.3","6.1","30","1.4","2.4","8.4","3.7","14.7","0.8","3.1","2.2","0.7","0.4","0.7","0.4"
"3847","Spectrum   -△◅","49.5","1.3","5.6","6.2","22.5","7.5","39","2.2","3.2","10.9","4.4","17.5","1.7","2.8","3.1","0","0.4","0","0.5"
"5013","Trobots","49.5","0.7","4.7","6.1","21.4","6.8","35.8","2","2.7","9.7","4.1","16.3","2.1","1.2","3.5","0.7","0.9","0.6","1.2"
"9128","ITKAN Robotics","49.5","1.3","7.1","7","24.1","8.3","44.7","2.7","4","12.8","4.3","18.4","2","2.9","3.4","7.1","2","6.6","2"
"3506","YETI Robotics","49.4","1.7","6.7","5.5","21.2","7.2","37.6","1.9","2.5","9.3","4.7","18.6","1.6","2.6","3","0.1","3.4","0.1","2.9"
"5232","Talons","49.4","0.6","2.1","6.7","24.5","7.4","36.9","2","1.9","6.6","5.4","20.2","2.3","1.9","3.2","1.1","0","1.1","0.2"
"2200","MMRambotics","49.4","2.4","10.6","4.6","17.2","7","38.2","2.1","1.9","9.1","5","18.6","0.7","3.7","2.6","1.4","0.5","1.4","0.4"
"3883","Data Bits","49.4","1","4.9","5.6","21.8","6.6","36.5","2","2.8","9.5","3.8","17.2","1.7","1","3.8","1.8","1.3","1.6","1.3"
"2067","Apple Pi","49.4","1.6","9.2","5.9","18.8","7.5","39.5","2.3","2.7","9.8","4.8","18.2","1.8","2.8","2.9","0","1.3","0","1.5"
"4329","Lutheran Roboteers","49.4","1.3","6.7","5.9","17.5","7.2","34.3","2","2.6","9.9","4.6","14.4","1.7","4","1.5","1.3","3.1","1.4","2.3"
"846","The Funky Monkeys","49.2","1.2","6.7","5.9","22.7","7.1","38.7","1.9","3","10.5","4.1","18.9","1.4","1.6","4.1","1.4","1.4","1.3","1.7"
"2240","Brute Force","49.2","1","5.4","6.3","23.1","7.3","38.7","2","2.4","8.5","4.8","19.9","1.8","1.8","3.7","0.7","0.8","0.9","0.7"
"1684","The Chimeras","49.2","1.3","5.9","6.3","23.8","7.6","41.7","2.4","2.8","10.3","4.8","19.4","0.9","3.5","3.2","1.7","0","1.6","0"
"8177","Vector","49.2","1.4","7.8","7","24.1","8.4","44.8","2.6","3","10.8","5.5","20.8","1.5","3.8","3.2","2.6","0.4","2.7","0.6"
"138","Entropy","49.2","1.3","7.5","5.6","19.7","6.9","37.7","2.1","2.1","8.2","4.8","19","1.9","1.5","3.5","0.6","0.1","0.7","0.1"
"5736","Kingsmen Robotics","49.1","1","5.7","4.7","19.3","5.7","34.9","2","1.8","8.6","4","16.4","0.8","1.1","3.8","2.3","0.8","2","0.9"
"3636","Generals","49.1","1.3","6.6","7","26","8.3","45.8","2.6","3.5","11.6","4.8","18.7","2.2","3","3.1","1.8","0","1.8","0"
"8814","BLACKHOLE","49","1.2","7.1","4.5","18.7","5.7","33.5","1.5","2.3","10.3","3.4","15.5","0.9","0.5","4.3","1.1","0","1.1","0"
"5406","Celt-X","49","1.4","8","6.1","21","7.6","39.6","2.1","3","10.9","4.5","18.1","1.9","2.1","3.5","1.4","3.2","1.4","3.3"
"1024","Kil-A-Bytes","49","1.1","6","5.2","19.7","6.2","34.3","1.7","2.1","8.4","4.1","17.3","1.2","1.6","3.5","2.7","4.1","3","3.8"
"4253","Raid Zero","48.9","1.3","7.9","5.7","19.7","7","37.5","2","2.6","9.2","4.4","17.6","2","1.7","3.3","0.5","1.8","0.6","2"
"2129","Ultraviolet","48.9","1.1","6.1","4.5","19.6","5.6","32.5","1.4","1.6","8.5","4","17.2","0.4","1","4.1","1.6","0.1","1.6","0.1"
"3061","Huskie Robotics","48.8","1.3","5.9","6","18.8","7.3","36.9","2.4","4.5","12.7","2.8","12.1","3.8","0.7","2.8","1.7","3.9","1.5","3.4"
"818","The Steel Armadillos 818","48.8","1.4","7.6","5.9","19.8","7.2","38.5","2.2","3.2","10.3","4","15.8","2.7","1.7","2.8","1.7","0.5","1.9","0.6"
"7258","Robolobos - Hiawatha Colleg...","48.8","1","3.7","4.9","14.5","5.9","27.3","1.8","4.3","11.2","1.6","7","3.8","0.5","1.6","0.6","3.5","0.7","3.1"
"324","Chips","48.8","0.9","4.9","6.5","21.5","7.4","37","2.1","3.2","9.9","4.2","16.6","2","2.8","2.7","1.2","0","1.3","0"
"1391","The Metal Moose","48.7","1.9","10.1","5.1","16.9","7","37.6","2.1","2.8","10.1","4.2","17","2","2.1","3","0.4","1","0.4","1.2"
"4422","Twisted Angels","48.7","1.3","7.2","5.7","21.5","7.1","39.2","2.1","3.2","11.9","3.9","16.5","1.8","1.5","3.8","3.5","1.3","3.7","2.1"
"3494","The Quadrangles","48.6","1.2","4.4","6.3","24.9","7.5","40.3","2.2","2.7","10","4.8","19.4","0.6","3.6","3.2","0","0.8","0","0.4"
"7220","Steel Falcons","48.6","1","5.7","5.3","18.3","6.2","32.2","1.6","2.4","9.3","3.8","14.7","1.4","2","2.9","0.8","0.5","0.8","0.5"
"1310","Runnymede Robotics","48.5","1.6","9.3","4","16","5.6","33.5","1.7","2","8.6","3.6","16.6","0.8","1.1","3.8","2.6","0.9","2.8","0.7"
"1701","RoboCubs","48.5","1.7","7.2","5.9","20.5","7.6","38","2","3.7","13.3","3.9","14.5","1.9","3.3","2.5","1.3","1.4","1.5","1.1"
"2451","PWNAGE","48.5","1.1","4.2","6.1","21.8","7.1","36.6","2.1","3.3","10.7","3.9","15.3","2.8","1.2","3.2","2.1","0","1.6","0"
"2054","Tech Vikes","48.5","1.3","7.3","7.4","23.5","8.6","42.9","2.4","3.4","11.9","5.2","19","2.5","3","3.1","0.8","1.2","0.7","1.2"
"343","Metal-In-Motion","48.4","1.2","7.7","6.3","20.6","7.6","38.5","2.1","3.7","12.9","3.9","15.3","2.1","2.3","3.2","0.1","0","0.1","0"
"862","Lightning Robotics","48.4","1.4","6.1","5.4","17.6","6.8","31.9","1.6","2.9","10.9","3.9","13.1","2.7","1.7","2.4","2","1.9","2.1","1.8"
"3534","House of Cards","48.3","1.6","8.5","5.4","18.1","7.1","37","2.1","2.8","9.9","4.3","15.7","2.4","2.1","2.6","1.3","6","0.4","1.2"
"7617","RoboBlazers","48.3","1.2","4.9","6","22.7","7.2","38.1","2.1","2.8","10","4.5","17.6","1","3.4","2.8","3.3","2","2.1","2.1"
"8724","Mayhem","48.3","1.7","8.5","4.9","18.2","6.6","36.1","1.9","2.3","9.2","4.3","17.3","1.2","2.5","3","1.5","2.2","1.1","2.5"
"5411","RoboTalons","48.1","1.3","7.5","5.4","19.4","6.8","38","2.2","2.5","9.3","4.2","17.8","1.2","2.2","3.3","0","0.9","0","0.9"
"3572","Wavelength","48.1","1.2","5.5","5.5","18.8","6.8","32.9","1.7","3.9","12.7","2.9","11.5","2.1","2.3","2.3","0","0.9","0","1.1"
"1540","Flaming Chickens","48.1","1.7","8.9","5.3","19.2","7","37.8","2","3.1","11.9","3.9","15.5","1.9","1.8","3.3","0.2","1.4","0.5","1.5"
"484","Roboforce","48","1.3","6.4","5.5","19","6.8","35.6","2","3.4","10.4","3.4","15","1.9","2.1","2.8","0.6","1","0.7","1.2"
"4613","Barker Redbacks","48","2.1","5.8","6.7","23.5","8.8","40.8","2.3","4.6","12.8","4.2","15.5","3.8","3.1","1.8","0.7","1.1","0.9","1.1"
"3669","CarbonKnights","48","1.2","6.6","5.1","19.4","6.3","34","1.6","1.7","6.4","4.6","19.5","1.2","1.5","3.6","2.7","1.8","1.6","1.8"
"1493","Falcons","48","1.3","6.1","6.2","15.5","7.5","31.7","2","6.7","17.8","0.7","3.7","5.4","0.4","1.6","0.7","4.8","0.8","3"
"3478","PrepaTec - LamBot","48","0.9","5","5.6","21.6","6.5","36.4","1.9","2","8","4.5","18.6","0.4","2.7","3.4","0.7","2.4","0.9","2"
"1736","Robot Casserole","48","1.1","6","5.5","21.3","6.6","35.5","1.7","2","7.9","4.7","19.4","1.5","1.3","3.8","1.1","2.3","0.7","2.2"
"238","Crusaders","47.9","0.9","5.2","4.6","16","5.5","28.7","1.5","2.3","8","3.3","13.3","0.9","2.3","2.3","0.1","0.4","0.1","0.4"
"401","Copperhead Robotics","47.9","1.7","8.2","7.2","25.1","8.9","44.9","2.3","3.9","13.3","5","19.7","2.3","3.1","3.5","1.7","0.9","2","0.8"
"449","The Blair Robot Project","47.9","1.2","7.2","5.7","20.3","6.9","38","2.1","2.2","8.3","4.7","19","1.3","2.3","3.3","2.2","1.1","1.9","1.2"
"834","SparTechs","47.9","1.6","8.1","5.1","16.2","6.7","34.2","2","3.9","12.1","2.7","12.3","2.8","1","2.8","1.1","1.6","1.2","1.7"
"610","Crescent Coyotes","47.9","1","5.6","5","17.3","6","30.4","1.5","3.1","10.4","2.9","12.5","2.2","0.9","3","0","0.2","0","0.3"
"1501","Team THRUST","47.8","1.6","8.5","5.7","19.3","7.3","37.9","2","2.6","9.6","4.7","18.2","1.3","3.1","2.8","0.7","3.5","0.9","3.2"
"5419","Berkelium","47.8","1.7","7.1","5.9","17","7.6","34.3","2","4.1","11.7","3.6","12.5","3.1","3.2","1.3","0.9","3.8","1.1","3.1"
"5907","CC Shambots","47.8","1.1","6","4.8","20","5.9","36.4","2.1","1.8","8.6","4","17.4","0.7","1","4.1","0.8","0.1","0.8","0.8"
"1073","The Force Team","47.8","1.4","7","5.2","19.4","6.5","35.1","1.7","2.5","10.3","4","16.1","1.6","1.3","3.6","0.3","1.2","0.3","1.2"
"3996","RIKITIK","47.8","1.8","9.5","4","13.3","5.8","28.9","1.2","2.3","8.9","3.5","14.1","1.9","1.1","2.8","0.1","4","0.2","3.1"
"3218","Panther Robotics","47.8","1.5","8.9","7.2","22.5","8.7","43","2.3","5.5","15.8","3.2","15.6","3.5","1.7","3.6","0","0","0","0"
"6829","Ignite Robotics","47.7","1.3","6.8","4.5","19.4","5.8","34","1.5","1.7","8.8","4.1","17.5","0.2","1.7","3.9","0.5","0.8","0.5","0.9"
"6181","Cryptic Cyborgs","47.7","0.8","5.3","4.1","18.2","5","31.2","1.5","1.3","6.4","3.6","17.1","-0.7","2.2","3.5","3","1","3.1","1.1"
"2485","W.A.R. Lords","47.6","1.3","6.8","4.5","17.1","5.8","32.4","1.7","2.8","10","3","13.9","1.6","0.8","3.4","0","2.7","0","2.9"
"2872","CyberCats","47.6","1.1","6.4","4.8","20.1","5.9","33.6","1.4","2.1","8.4","3.8","18.1","0.5","1.4","4","2.4","3","2.4","2.4"
"3604","Goon Squad","47.6","1.8","9","6.1","19.1","7.8","37.5","1.9","5.4","15.9","2.5","11.8","3.2","1.9","2.8","0.1","2.1","0","1.5"
"599","The Robodox","47.6","0.8","4.7","5.5","19.4","6.2","31.9","1.6","2.6","9.8","3.7","14.4","1.6","1.4","3.2","2","2","1.7","1.7"
"25","Raider Robotix","47.5","0.5","2.9","6.9","24.2","7.4","38.4","2.2","3.1","11.2","4.4","16","1.9","2.3","3.2","1.6","0.5","1.6","0.5"
"2231","OnyxTronix","47.5","1.3","7.2","5.3","20.5","6.6","36.4","1.7","2.7","9.9","3.9","17.8","1.7","0.8","4.1","1.4","0.1","1.5","0.2"
"2881","Lady Cans","47.5","0.9","5.7","6.5","24.1","7.4","39.7","2","2.5","9.8","4.9","20.1","1.1","2.4","3.9","6.7","3","2","2.8"
"5484","Career Academy Robotics - W...","47.5","1.1","6.5","4.6","16.3","5.8","31.9","1.8","2.5","9.6","3.3","13.1","0.8","2.4","2.6","0","2.1","0","2.5"
"2883","F.R.E.D (FIRST Robotics Eng...","47.4","1.5","8.6","5.1","18.5","6.6","37.4","2","2.2","9.1","4.4","17.8","1.6","1.4","3.6","0.3","0.2","0.3","0.3"
"2264","Trojan Robotics","47.4","1","6.2","5.5","19.4","6.5","35.6","2","2.2","8.8","4.3","16.9","1.6","1.6","3.3","3","1.9","3.1","1.9"
"1477","Texas Torque","47.4","1.5","6.1","7","25.5","8.5","43.9","2.5","3.5","11.5","4.9","19.7","2","3.3","3.2","1","2.1","1.1","2.2"
"4027","Centre Punch","47.4","1.1","5.9","4.8","20.1","5.9","34.5","1.7","1.2","6.4","4.7","19.6","1.4","0.2","4.3","3.7","1.6","3.7","1.5"
"1574","MisCar","47.3","1.9","9.6","5.9","19.3","7.8","41.6","2.5","3.8","11.9","4","17.1","2.8","1.7","3.3","1","0","1","0"
"6560","Charging Champions","47.3","1.7","9.5","5.3","18.4","7","38.8","2.2","3.2","11.5","3.8","16.4","2.5","0.7","3.9","1.8","2","1.9","1.8"
"537","Charger Robotics","47.2","1","5.4","6","15.5","7","31.2","2.1","4.2","11.4","2.8","9.5","3.9","1.8","1.3","2.1","0","1.6","0"
"573","Mech Warriors","47.2","1.3","7.9","6.3","21.8","7.6","41.8","2.4","3","10.5","4.6","19.1","1.9","1.9","3.8","0.7","0.5","0.7","0.8"
